maze,agent,optimal_steps,steps_taken,expanded_nodes,replan_count
maze-3-1,A*Euclid,10,11,16,1
maze-3-1,A*Euclid,10,10,23,2
maze-3-1,A*Euclid,10,10,16,1
maze-3-1,A*Euclid,10,18,37,3
maze-3-1,A*Euclid,10,18,35,3
maze-3-1,A*Euclid,10,16,32,2
maze-3-1,A*Euclid,10,20,26,3
maze-3-1,A*Euclid,10,11,16,1
maze-3-1,A*Euclid,10,11,16,1
maze-3-1,A*Euclid,10,20,39,3
maze-3-1,A*Euclid,10,17,16,1
maze-3-1,A*Euclid,10,23,46,3
maze-3-1,A*Euclid,10,15,30,3
maze-3-1,A*Euclid,10,23,32,4
maze-3-1,A*Euclid,10,32,52,5
maze-3-1,A*Euclid,10,13,23,2
maze-3-1,A*Euclid,10,12,16,1
maze-3-1,A*Euclid,10,20,19,2
maze-3-1,A*Euclid,10,16,30,2
maze-3-1,A*Euclid,10,16,32,2
maze-3-1,A*Euclid,10,16,16,1
maze-3-1,A*Euclid,10,19,19,2
maze-3-1,A*Euclid,10,21,42,3
maze-3-1,A*Euclid,10,21,47,3
maze-3-1,A*Euclid,10,32,75,5
maze-3-1,A*Euclid,10,21,40,4
maze-3-1,A*Euclid,10,20,28,3
maze-3-1,A*Euclid,10,18,67,5
maze-3-1,A*Euclid,10,14,39,3
maze-3-1,A*Euclid,10,17,44,4
maze-3-1,A*Euclid,10,23,77,5
